InvoiceID,SellerID,BuyerID,TaxID,DeviceID,Payment_methodID,CancelReasonID,ErrorTypeID,InvoiceTotal_amount,subtotal_amount,tax_amount,discount_amount,invoice_Date,invoice_ModifiedDate
5500,144,834,3,44,3,2.0,4.0,17560.72,16629.55,2494.43,1563.26,07-21-24,06-02-25
5501,250,153,2,7,4,4.0,4.0,49933.35,44842.76,6726.41,1635.82,04-18-24,05-19-25
5502,430,4,2,19,3,1.0,3.0,21554.17,18742.76,2811.41,0.0,02-06-25,03-13-25
5503,235,1196,3,37,5,1.0,3.0,47816.99,41579.99,6237.0,0.0,05-16-25,05-16-25
5504,209,1770,5,21,4,2.0,3.0,8904.469999999999,7743.02,1161.45,0.0,04-09-25,06-21-25
5505,354,1980,3,13,4,5.0,3.0,30889.41,29264.59,4389.69,2764.87,03-29-25,05-31-25
5506,129,1418,3,44,5,2.0,1.0,894.56,777.88,116.68,0.0,07-02-24,01-11-25
5507,280,1919,4,29,2,5.0,2.0,41045.73,35691.94,5353.79,0.0,03-14-25,04-05-25
5508,471,1882,3,30,3,1.0,1.0,7698.01,6693.92,1004.09,0.0,11-23-24,05-20-25
5509,440,1654,3,12,3,3.0,5.0,57004.25,49568.91,7435.34,0.0,11-02-23,04-25-25
5510,79,344,3,42,3,5.0,4.0,20222.18,19353.14,2902.97,2033.93,07-03-24,07-24-24
5511,373,1294,3,46,3,5.0,4.0,8778.59,8820.36,1323.05,1364.82,04-04-25,04-11-25
5512,337,815,4,24,3,4.0,2.0,40837.24,35510.64,5326.6,0.0,05-22-25,05-22-25
5513,167,1577,3,49,1,5.0,3.0,153.72999999999999,133.68,20.05,0.0,07-15-23,03-01-24
5514,195,1356,3,50,5,1.0,1.0,13070.459999999999,11947.77,1792.17,669.48,08-08-23,12-31-24
5515,148,1479,4,38,3,5.0,4.0,25914.05,24331.11,3649.67,2066.73,10-10-24,10-10-24
5516,134,912,5,42,5,5.0,1.0,44650.22,38826.28,5823.94,0.0,08-30-23,08-14-24
5517,389,1589,1,1,4,1.0,1.0,7836.1,6814.0,1022.1,0.0,09-03-23,06-05-24
5518,27,973,3,49,3,1.0,1.0,21687.93,18859.07,2828.86,0.0,04-10-25,04-21-25
5519,425,809,5,34,2,4.0,5.0,15411.26,13401.1,2010.16,0.0,01-23-25,05-19-25
5520,166,910,3,43,2,3.0,1.0,45142.86000000000,41704.02,6255.6,2816.76,03-14-25,06-08-25
5521,341,303,4,33,3,2.0,1.0,36605.69,37108.73,5566.31,6069.35,09-18-24,10-16-24
5522,415,93,4,10,3,4.0,3.0,46640.080000000002,40556.59,6083.49,0.0,11-13-23,12-22-24
5523,395,1747,3,9,1,5.0,5.0,44809.43,38964.72,5844.71,0.0,10-29-24,03-03-25
5524,32,508,1,44,4,1.0,3.0,15363.55,16054.39,2408.16,3099.0,07-27-23,07-19-24
5525,123,613,3,6,4,5.0,1.0,23572.93,20498.2,3074.73,0.0,03-26-24,02-11-25
5526,444,1531,1,13,2,2.0,2.0,56258.16,48920.14,7338.02,0.0,02-04-25,05-16-25
5527,117,893,3,47,1,5.0,1.0,8498.62,7390.1,1108.52,0.0,02-14-25,05-14-25
5528,8,234,1,39,2,4.0,5.0,20348.970000000001,17694.76,2654.21,0.0,01-28-24,02-07-25
5529,487,936,4,9,4,3.0,1.0,43892.54,38167.43,5725.11,0.0,01-01-24,03-13-25
5530,306,1433,1,1,3,1.0,3.0,42083.92,36594.71,5489.21,0.0,05-15-24,04-02-25
5531,307,180,5,42,1,1.0,4.0,47802.67,46521.12,6978.17,5696.62,05-18-25,05-18-25
5532,457,875,3,29,4,2.0,2.0,40770.650000000001,35452.74,5317.91,0.0,06-03-25,06-03-25
5533,193,38,1,25,1,,5.0,48732.269999999997,43626.41,6543.96,1438.1,08-08-23,10-09-23
5534,14,392,1,19,1,4.0,,40144.83,34908.55,5236.28,0.0,05-12-25,05-25-25
5535,204,1772,1,26,2,3.0,3.0,17741.26,17708.29,2656.24,2623.27,08-24-23,09-21-24
5536,56,911,4,47,5,,3.0,30737.669999999998,27134.54,4070.18,467.05,12-04-24,04-24-25
5537,11,1859,5,4,4,1.0,2.0,46509.980000000003,47137.2,7070.58,7697.8,10-04-23,06-02-24
5538,405,745,5,12,2,1.0,3.0,2510.02,2182.63,327.39,0.0,07-17-23,12-15-23
5539,480,1387,4,19,2,,4.0,15398.02,13389.58,2008.44,0.0,12-29-24,04-29-25
5540,402,710,1,43,3,5.0,2.0,54724.83,47586.81,7138.02,0.0,09-30-24,09-30-24
5541,84,1547,1,9,1,2.0,5.0,14318.56,12450.92,1867.64,0.0,04-25-25,06-21-25
5542,425,943,5,28,4,1.0,1.0,10153.120000000001,8828.8,1324.32,0.0,03-09-24,03-20-24
5543,357,866,1,1,2,5.0,2.0,54677.5,47545.65,7131.85,0.0,01-26-24,03-09-24
5544,213,1780,4,46,5,4.0,1.0,12414.51,10795.23,1619.28,0.0,10-10-24,02-11-25
5545,436,1107,5,44,3,2.0,5.0,1352.47,1176.06,176.41,0.0,11-07-23,11-07-23
5546,317,1256,4,34,1,1.0,3.0,51850.309999999998,45087.23,6763.08,0.0,10-10-24,11-22-24
5547,253,1709,3,41,1,1.0,1.0,27313.06,23750.49,3562.57,0.0,04-25-25,06-10-25
5548,323,1557,2,20,1,4.0,1.0,36222.91,31498.18,4724.73,0.0,03-12-24,07-03-24
5549,380,327,4,41,2,4.0,4.0,30105.27,26178.5,3926.77,0.0,04-10-24,06-17-24
5550,395,251,3,41,3,2.0,3.0,30432.0,26462.61,3969.39,0.0,02-13-24,03-24-24
5551,150,704,4,1,5,2.0,4.0,48630.55,42918.89,6437.83,726.17,07-20-23,01-28-24
5552,307,650,4,34,4,4.0,1.0,27547.38,26348.75,3952.31,2753.68,08-13-24,05-31-25
5553,177,1650,4,47,5,2.0,2.0,2137.37,1858.58,278.79,0.0,10-06-24,10-06-24
5554,402,941,4,24,1,5.0,1.0,11739.03,10207.85,1531.18,0.0,08-24-24,02-02-25
5555,452,1311,3,48,2,4.0,2.0,14549.280000000001,12651.55,1897.73,0.0,08-15-23,02-16-24
5556,79,1952,1,35,5,4.0,5.0,33884.32,29464.63,4419.69,0.0,09-20-24,09-20-24
5557,62,189,4,44,3,5.0,5.0,51855.64,45091.86,6763.78,0.0,04-24-24,05-30-25
5558,126,1389,3,43,4,5.0,1.0,4304.0,4229.73,634.46,560.19,02-16-25,02-16-25
5559,260,1696,3,23,5,2.0,3.0,29690.85,25864.9,3879.74,53.79,11-01-23,03-24-24
5560,273,368,3,20,3,4.0,4.0,21593.340000000000,22702.44,3405.37,4514.47,05-26-25,06-11-25
5561,327,594,4,3,1,3.0,5.0,56509.62,49138.8,7370.82,0.0,03-02-25,06-20-25
5562,239,820,1,26,3,4.0,1.0,43129.81,37504.18,5625.63,0.0,10-18-23,11-15-23
5563,429,299,5,49,4,4.0,2.0,54093.77,47038.06,7055.71,0.0,11-14-24,02-03-25
5564,69,156,2,10,2,2.0,4.0,20324.75,17673.7,2651.05,0.0,10-11-24,10-24-24
5565,459,1831,3,2,1,,5.0,35178.260000000002,31443.22,4716.48,981.44,02-24-25,04-24-25
5566,498,1175,5,3,5,5.0,1.0,5920.130000000000,5147.94,772.19,0.0,09-29-23,05-05-24
5567,98,409,4,25,2,5.0,5.0,35301.0,30696.52,4604.48,0.0,03-19-25,05-15-25
5568,14,302,3,44,4,4.0,1.0,45125.4,39239.48,5885.92,0.0,06-10-25,06-16-25
5569,433,1528,2,12,5,1.0,1.0,51500.879999999997,44783.37,6717.51,0.0,12-12-23,09-13-24
5570,204,1657,5,7,3,4.0,1.0,40600.120000000003,35304.45,5295.67,0.0,11-05-23,04-27-24
5571,25,93,1,5,4,3.0,3.0,47757.25,41528.04,6229.21,0.0,07-05-23,08-09-23
5572,432,643,4,35,2,5.0,4.0,53181.199999999997,46789.04,7018.36,626.2,02-22-25,05-31-25
5573,42,1315,3,20,3,5.0,2.0,26337.52,25281.99,3792.3,2736.77,03-01-24,02-23-25
5574,348,1617,4,31,5,4.0,1.0,25189.849999999999,21904.22,3285.63,0.0,10-13-23,02-24-24
5575,111,969,3,1,4,3.0,5.0,55541.3,48296.78,7244.52,0.0,06-22-24,05-13-25
5576,254,1363,4,36,2,4.0,1.0,24705.330000000002,21864.6,3279.69,438.96,10-19-23,08-27-24
5577,55,1100,5,16,5,5.0,4.0,34291.25,29818.48,4472.77,0.0,10-02-23,02-14-25
5578,220,725,5,23,1,2.0,1.0,23335.82,20292.02,3043.8,0.0,11-06-24,12-23-24
5579,112,1902,1,18,5,,3.0,11431.910000000000,10163.45,1524.52,256.06,11-04-24,11-04-24
5580,383,959,2,31,4,5.0,2.0,19650.53,17087.42,2563.11,0.0,07-10-24,12-18-24
5581,161,1747,2,36,1,2.0,5.0,48083.78,46997.54,7049.63,5963.39,10-25-23,10-25-23
5582,111,1943,4,25,5,5.0,5.0,55657.92,48398.19,7259.73,0.0,07-19-23,11-19-24
5583,42,1675,5,50,3,2.0,5.0,12737.07,11075.71,1661.36,0.0,11-30-23,04-21-25
5584,358,380,4,8,2,5.0,2.0,5527.16,4806.23,720.93,0.0,08-10-24,10-11-24
5585,432,1898,4,3,5,4.0,5.0,3279.04,3431.56,514.73,667.25,02-25-24,05-15-24
5586,159,751,2,22,3,1.0,4.0,20316.89,17666.86,2650.03,0.0,07-09-24,09-20-24
5587,16,1312,3,11,3,2.0,4.0,50264.95,44150.39,6622.56,508.0,04-13-24,05-07-24
5588,3,1119,3,17,1,,1.0,49830.67,47560.6,7134.09,4864.02,05-03-25,05-29-25
5589,291,167,5,36,2,1.0,1.0,38410.54000000000,36907.48,5536.12,4033.06,12-06-23,01-16-24
5590,194,395,5,12,4,1.0,2.0,6266.79,5449.38,817.41,0.0,07-23-23,12-23-24
5591,386,1080,4,14,3,4.0,2.0,23052.47,20045.63,3006.84,0.0,07-03-23,09-24-24
5592,15,1071,3,31,1,3.0,4.0,4351.28,3783.72,567.56,0.0,04-01-25,06-18-25
5593,443,1880,4,16,1,,2.0,21260.05,19305.93,2895.89,941.77,05-11-25,06-14-25
5594,32,1279,2,48,4,5.0,2.0,14751.459999999999,13166.38,1974.96,389.88,03-20-24,03-13-25
5595,56,877,2,26,4,2.0,1.0,46023.77,40020.67,6003.1,0.0,07-03-24,11-30-24
5596,484,1639,1,8,5,5.0,1.0,26205.02,22786.97,3418.05,0.0,05-19-24,05-19-24
5597,239,39,5,48,1,2.0,3.0,40903.220000000001,35568.02,5335.2,0.0,06-25-24,04-12-25
5598,436,1579,1,49,3,2.0,5.0,26616.62,23144.89,3471.73,0.0,05-23-25,05-26-25
5599,56,347,5,22,4,1.0,4.0,34240.42,29774.28,4466.14,0.0,03-16-25,04-22-25
5600,168,191,2,2,1,2.0,3.0,45626.27,40142.77,6021.42,537.92,04-11-24,12-17-24
5601,429,46,1,22,3,3.0,1.0,43192.88,37559.03,5633.85,0.0,07-17-24,11-29-24
5602,496,444,2,14,1,3.0,4.0,2765.95,2405.17,360.78,0.0,01-06-24,06-17-25
5603,171,1364,4,2,3,1.0,5.0,38568.900000000001,33538.17,5030.73,0.0,02-17-25,03-22-25
5604,367,1934,1,13,2,2.0,5.0,19029.88,16547.72,2482.16,0.0,09-14-23,06-28-24
5605,344,1499,5,33,3,2.0,4.0,5117.88,4450.33,667.55,0.0,05-12-25,06-13-25
5606,82,1350,1,32,5,5.0,3.0,35125.580000000002,36329.02,5449.35,6652.79,07-02-24,02-07-25
5607,375,1733,3,11,5,2.0,2.0,46646.93,40562.55,6084.38,0.0,03-09-24,03-09-24
5608,60,1858,1,41,1,3.0,4.0,20211.4,17575.13,2636.27,0.0,07-16-23,04-13-25
5609,351,411,5,6,5,2.0,5.0,18367.1,15971.39,2395.71,0.0,08-26-24,09-03-24
5610,441,1880,5,24,4,3.0,4.0,51464.0,44751.3,6712.7,0.0,01-06-25,02-13-25
5611,334,1069,2,10,5,3.0,2.0,12517.57,10884.84,1632.73,0.0,07-14-23,03-13-24
5612,87,1142,1,30,3,1.0,4.0,5254.33,4568.98,685.35,0.0,06-27-23,09-30-23
5613,23,1592,3,49,1,4.0,5.0,44100.49,38348.25,5752.24,0.0,10-15-24,04-07-25
5614,375,928,3,33,1,2.0,2.0,46083.349999999999,40072.48,6010.87,0.0,05-20-25,06-02-25
5615,303,491,4,50,1,5.0,5.0,55385.89,48161.64,7224.25,0.0,07-20-23,06-01-24
5616,293,656,1,25,5,1.0,3.0,47269.24,46209.1,6931.36,5871.22,09-25-23,03-31-24
5617,56,1544,3,49,4,1.0,5.0,47723.72,41498.89,6224.83,0.0,01-19-25,03-21-25
5618,347,91,3,4,4,4.0,5.0,35586.64,36091.11,5413.67,5918.14,05-31-24,11-22-24
5619,55,1944,4,13,3,5.0,5.0,11945.71,10387.57,1558.14,0.0,01-20-25,03-23-25
5620,308,1129,3,20,1,4.0,3.0,23111.55,23241.84,3486.28,3616.57,02-27-24,06-25-24
5621,198,51,4,29,2,5.0,5.0,7531.360000000000,6549.01,982.35,0.0,07-20-24,06-05-25
5622,317,1345,1,15,2,3.0,2.0,47786.269999999997,43858.05,6578.71,2650.49,03-18-25,05-29-25
5623,306,1368,3,7,1,2.0,5.0,53169.92,46234.71,6935.21,0.0,11-05-23,05-04-24
5624,205,1060,2,6,3,2.0,5.0,50349.39,43782.08,6567.31,0.0,04-16-24,11-20-24
5625,110,750,2,2,4,3.0,2.0,28542.08,24819.2,3722.88,0.0,02-06-24,06-02-24
5626,453,317,1,24,3,2.0,5.0,49868.16,43363.62,6504.54,0.0,04-26-25,05-11-25
5627,43,1572,4,24,5,2.0,4.0,42940.3,37339.39,5600.91,0.0,07-08-23,05-09-25
5628,10,1703,4,6,4,,5.0,402.22,400.85,60.13,58.76,01-08-24,07-17-24
5629,114,875,3,30,3,4.0,1.0,44321.949999999997,38540.83,5781.12,0.0,12-13-23,01-30-25
5630,162,1433,2,6,2,1.0,4.0,46923.059999999998,40802.66,6120.4,0.0,05-27-24,12-08-24
5631,19,994,3,40,5,2.0,1.0,32672.509999999998,28410.88,4261.63,0.0,05-25-24,04-02-25
5632,323,934,3,10,1,5.0,3.0,15406.46,13482.88,2022.43,98.85,11-11-23,04-11-25
5633,120,57,3,18,3,4.0,1.0,12019.120000000001,10451.41,1567.71,0.0,09-11-23,10-19-24
5634,137,980,5,32,5,4.0,3.0,41884.97,36421.71,5463.26,0.0,12-12-24,12-16-24
5635,141,275,5,22,2,4.0,4.0,19583.830000000002,17029.42,2554.41,0.0,09-10-23,11-28-23
5636,109,237,3,26,3,1.0,3.0,41977.67,36502.32,5475.35,0.0,07-31-23,08-30-23
5637,155,1000,5,8,5,3.0,3.0,37684.48,32769.11,4915.37,0.0,01-18-24,07-23-24
5638,371,998,5,28,3,5.0,3.0,14216.55,12362.22,1854.33,0.0,10-03-24,12-27-24
5639,444,421,2,42,2,4.0,1.0,2707.65,2354.48,353.17,0.0,04-25-25,06-15-25
5640,101,1467,5,3,3,5.0,1.0,26115.68,26005.53,3900.83,3790.68,05-15-25,06-13-25
5641,339,894,3,41,3,1.0,2.0,26980.09,23460.95,3519.14,0.0,06-10-25,06-20-25
5642,368,1054,1,3,3,4.0,2.0,2256.46,2005.97,300.9,50.41,06-09-24,09-17-24
5643,7,1688,2,28,4,2.0,2.0,39370.690000000002,34235.38,5135.31,0.0,08-08-24,09-18-24
5644,482,1901,1,35,4,2.0,2.0,12288.240000000000,12300.53,1845.08,1857.37,12-07-24,05-26-25
5645,246,1642,2,22,5,1.0,4.0,26357.63,22919.68,3437.95,0.0,04-22-25,06-19-25
5646,489,1694,2,18,1,5.0,1.0,16772.669999999998,17006.97,2551.05,2785.35,05-29-25,06-15-25
5647,142,1060,3,48,4,3.0,5.0,23907.43,20789.07,3118.36,0.0,08-27-24,12-01-24
5648,246,1061,4,8,1,2.0,3.0,51949.58,45173.55,6776.03,0.0,03-06-24,06-10-24
5649,465,1183,4,37,5,2.0,5.0,51527.84,44806.82,6721.02,0.0,06-04-25,06-04-25
5650,356,1697,4,24,2,4.0,2.0,41041.26,39366.28,5904.94,4229.96,06-17-24,05-20-25
5651,92,62,3,17,5,5.0,4.0,20979.63,18243.16,2736.47,0.0,08-31-23,10-20-24
5652,99,1932,1,21,3,2.0,4.0,9768.330000000000,8494.2,1274.13,0.0,11-22-23,02-16-24
5653,208,793,4,21,2,5.0,3.0,3347.06,2910.49,436.57,0.0,02-13-24,09-17-24
5654,210,814,5,42,2,5.0,1.0,51971.74,45192.82,6778.92,0.0,01-29-24,10-22-24
5655,24,900,5,10,1,2.0,3.0,29735.1,25856.61,3878.49,0.0,09-23-23,12-18-24
5656,134,345,2,9,5,4.0,4.0,14271.26,12409.79,1861.47,0.0,01-08-25,05-26-25
5657,250,320,1,50,5,1.0,2.0,11726.88,11984.11,1797.62,2054.85,07-19-23,09-03-24
5658,8,1858,3,4,4,2.0,2.0,5151.3100000000004,4479.4,671.91,0.0,04-22-25,05-21-25
5659,309,760,5,11,2,5.0,3.0,54766.5,47623.04,7143.46,0.0,09-21-23,01-03-25
5660,231,238,3,46,2,1.0,5.0,30374.32,31071.17,4660.68,5357.53,03-03-25,03-15-25
5661,443,156,3,33,5,2.0,1.0,56516.45,49144.74,7371.71,0.0,12-10-24,05-02-25
5662,371,677,3,2,5,3.0,3.0,56540.07,49165.28,7374.79,0.0,02-08-25,03-29-25
5663,171,1650,2,41,4,5.0,3.0,27016.71,26124.15,3918.62,3026.06,06-05-24,07-12-24
5664,101,315,3,12,2,4.0,3.0,15339.49,13338.69,2000.8,0.0,08-16-24,08-16-24
5665,428,1560,1,29,3,5.0,4.0,43610.769999999997,37922.41,5688.36,0.0,09-09-23,09-13-23
5666,405,1431,4,15,2,3.0,2.0,38128.87,33155.54,4973.33,0.0,07-24-24,12-26-24
5667,90,225,1,1,2,5.0,4.0,14851.69,12914.51,1937.18,0.0,10-08-24,11-05-24
5668,100,1693,2,13,3,2.0,5.0,45570.260000000002,39626.31,5943.95,0.0,05-26-24,06-12-25
5669,362,408,5,48,1,1.0,1.0,53994.19,46951.47,7042.72,0.0,02-16-25,02-16-25
5670,126,1251,1,44,3,2.0,5.0,25353.57,22046.58,3306.99,0.0,06-07-25,06-10-25
5671,160,1532,3,22,3,2.0,5.0,1643.6099999999999,1514.56,227.18,98.13,04-17-25,06-17-25
5672,368,1649,3,34,2,1.0,1.0,12532.4,10897.74,1634.66,0.0,07-20-24,11-09-24
5673,347,1398,1,7,5,1.0,4.0,20595.759999999998,17909.36,2686.4,0.0,06-21-24,09-25-24
5674,346,1685,3,12,1,4.0,2.0,26013.89,22620.77,3393.12,0.0,10-20-24,05-18-25
5675,117,1808,4,10,3,2.0,4.0,31947.060000000001,27780.05,4167.01,0.0,12-08-24,04-25-25
5676,228,1596,5,32,2,5.0,1.0,45390.129999999997,43746.75,6562.01,4918.63,09-10-23,04-18-24
5677,41,1544,5,29,5,4.0,1.0,49728.0,43241.74,6486.26,0.0,12-16-24,04-27-25
5678,309,549,3,15,4,2.0,3.0,55964.57000000000,48664.84,7299.73,0.0,12-01-23,12-01-23
5679,319,1088,3,29,3,5.0,4.0,52338.88,45512.07,6826.81,0.0,09-02-24,12-28-24
5680,177,1562,1,16,5,2.0,1.0,373.45,324.74,48.71,0.0,05-14-25,06-06-25
5681,193,440,3,20,4,3.0,3.0,32541.01,28296.53,4244.48,0.0,11-08-24,05-01-25
5682,109,1309,1,33,1,5.0,1.0,14227.9,12372.09,1855.81,0.0,05-26-25,05-26-25
5683,180,1568,5,35,4,1.0,3.0,48758.09,42398.34,6359.75,0.0,04-19-24,08-07-24
5684,101,1878,4,14,1,5.0,5.0,19016.71,16536.27,2480.44,0.0,12-21-23,01-03-24
5685,293,174,3,44,3,3.0,3.0,20791.92,18079.93,2711.99,0.0,03-05-24,04-23-24
5686,432,802,1,3,4,1.0,5.0,43406.95,37745.17,5661.78,0.0,12-11-23,08-05-24
5687,203,313,3,43,4,,5.0,35578.199999999997,36692.22,5503.83,6617.85,11-15-24,06-03-25
5688,115,1523,4,44,1,5.0,4.0,31578.43,27459.5,4118.93,0.0,07-25-24,02-03-25
5689,2,1931,2,47,1,4.0,5.0,33109.09,28790.51,4318.58,0.0,05-30-24,11-29-24
5690,444,1214,4,42,2,1.0,1.0,6036.78,5249.37,787.41,0.0,02-26-25,06-14-25
5691,473,926,2,30,1,2.0,5.0,7093.650000000000,6168.39,925.26,0.0,11-23-23,04-11-25
5692,381,1701,5,10,4,3.0,,54780.76,47635.44,7145.32,0.0,08-08-24,04-01-25
5693,448,1929,2,4,5,2.0,3.0,54468.0,47363.48,7104.52,0.0,01-20-25,02-04-25
5694,68,485,3,24,1,3.0,5.0,4488.5600000000004,3928.79,589.32,29.55,06-11-25,06-16-25
5695,60,287,3,15,5,5.0,1.0,25620.42,22845.57,3426.84,651.99,01-24-25,01-24-25
5696,37,35,5,7,3,,4.0,10301.590000000000,10147.52,1522.13,1368.06,10-24-23,05-23-24
5697,295,1645,5,40,4,5.0,5.0,6717.53,5841.33,876.2,0.0,05-18-24,02-08-25
5698,425,1413,4,18,3,3.0,4.0,40727.64,35415.34,5312.3,0.0,06-05-24,03-14-25
5699,305,1806,4,49,5,5.0,2.0,47860.089999999997,41617.47,6242.62,0.0,01-10-24,04-06-24
5700,67,1812,2,12,2,3.0,5.0,7210.75,7555.2,1133.28,1477.73,09-09-24,12-19-24
5701,395,1029,3,28,3,1.0,3.0,49959.16,43442.75,6516.41,0.0,04-16-24,12-31-24
5702,131,1689,3,43,2,5.0,3.0,16861.05,16876.87,2531.53,2547.35,09-13-23,10-13-23
5703,212,1845,4,19,3,4.0,4.0,26275.520000000000,22848.28,3427.24,0.0,03-05-24,03-15-24
5704,70,1944,1,23,3,4.0,5.0,56397.510000000002,49041.31,7356.2,0.0,12-20-23,05-09-25
5705,7,1559,1,44,5,2.0,3.0,52325.48,47522.94,7128.44,2325.9,06-08-25,06-20-25
5706,224,1450,2,50,5,1.0,2.0,21972.14,19106.21,2865.93,0.0,12-15-23,04-21-25
5707,273,1775,5,32,4,1.0,3.0,56494.3,49125.48,7368.82,0.0,11-07-24,02-10-25
5708,339,1542,1,50,5,4.0,5.0,22462.08,19532.24,2929.84,0.0,09-18-24,11-03-24
5709,388,1373,3,12,4,1.0,4.0,33391.629999999997,29036.2,4355.43,0.0,08-01-24,02-15-25
5710,443,1518,4,46,1,1.0,2.0,55115.39,48655.9,7298.39,838.9,06-07-25,06-07-25
5711,23,854,4,18,5,3.0,5.0,11216.94,9753.86,1463.08,0.0,07-08-24,10-16-24
5712,397,1371,1,24,4,3.0,3.0,8277.24,8323.89,1248.58,1295.23,08-20-23,05-28-24
5713,15,1744,4,22,3,1.0,1.0,5444.05,4733.96,710.09,0.0,05-13-24,09-26-24
5714,240,1489,2,47,5,2.0,3.0,7929.72,7506.45,1125.97,702.7,01-10-25,04-08-25
5715,51,946,4,8,4,2.0,1.0,38963.60000000000,36732.56,5509.88,3278.84,11-13-23,05-05-24
5716,374,1245,5,18,1,4.0,4.0,44988.75,39120.65,5868.1,0.0,10-01-24,02-22-25
5717,6,228,3,34,4,4.0,1.0,21759.75,18921.52,2838.23,0.0,08-01-24,01-21-25
5718,295,1727,1,22,3,2.0,2.0,50287.300000000003,49820.13,7473.02,7005.85,11-30-24,05-27-25
5719,366,636,4,17,1,5.0,3.0,831.2000000000000,722.78,108.42,0.0,07-03-24,04-15-25
5720,272,1475,1,12,2,4.0,3.0,21013.89,18272.95,2740.94,0.0,11-21-24,05-12-25
5721,206,1184,4,9,5,2.0,2.0,19727.27,17154.15,2573.12,0.0,06-01-24,01-04-25
5722,199,137,4,5,2,2.0,5.0,49350.04,47057.64,7058.65,4766.25,11-09-24,05-07-25
5723,24,60,2,14,5,5.0,3.0,31635.310000000001,30637.79,4595.67,3598.15,05-07-24,04-30-25
5724,482,471,4,42,5,2.0,1.0,14083.93,12545.18,1881.78,343.03,12-25-23,12-25-23
5725,420,819,2,6,4,2.0,1.0,625.31,543.75,81.56,0.0,12-28-23,12-28-23
5726,43,1850,5,22,3,5.0,3.0,33392.14,29036.64,4355.5,0.0,03-22-24,09-25-24
5727,276,3,5,13,4,3.0,3.0,53958.76,46920.66,7038.1,0.0,02-10-24,03-22-24
5728,457,1124,3,38,4,1.0,4.0,3565.03,3100.03,465.0,0.0,12-14-24,03-29-25
5729,198,1911,4,32,1,4.0,2.0,27712.4,28705.47,4305.82,5298.89,02-18-24,03-31-25
5730,454,1506,4,35,1,5.0,2.0,6712.7700000000004,5837.19,875.58,0.0,08-19-24,02-28-25
5731,400,387,1,6,1,5.0,4.0,29707.27,25832.41,3874.86,0.0,02-24-25,03-14-25
5732,236,1498,5,10,5,2.0,5.0,6520.84,5670.3,850.54,0.0,01-04-25,01-21-25
5733,105,650,4,33,3,,4.0,4953.410000000000,4599.22,689.88,335.69,04-08-25,05-15-25
5734,147,1956,4,28,4,,3.0,32097.020000000000,32265.91,4839.89,5008.78,06-19-25,06-19-25
5735,220,677,5,46,5,2.0,3.0,31616.92,31499.77,4724.97,4607.82,10-21-23,05-21-25
5736,293,1072,5,9,3,1.0,4.0,26176.38,22762.07,3414.31,0.0,06-21-24,02-27-25
5737,97,1626,4,36,5,4.0,5.0,56330.580000000002,49768.59,7465.29,903.3,01-10-25,02-24-25
5738,127,543,5,21,2,5.0,4.0,15916.52,15261.04,2289.16,1633.68,12-30-23,02-22-25
5739,27,811,2,9,5,3.0,1.0,3449.83,2999.85,449.98,0.0,03-11-24,02-14-25
5740,396,1078,1,34,2,1.0,4.0,27909.48,27155.09,4073.26,3318.87,03-21-24,06-28-24
5741,257,1863,5,28,4,2.0,2.0,51423.5,44716.09,6707.41,0.0,11-02-23,04-13-25
5742,211,994,2,7,2,2.0,3.0,2339.54,2034.38,305.16,0.0,03-07-25,05-27-25
5743,214,101,2,13,5,1.0,5.0,10257.23,10029.21,1504.38,1276.36,02-15-24,11-15-24
5744,407,528,3,21,2,4.0,1.0,8424.15,7325.35,1098.8,0.0,12-18-24,01-26-25
5745,379,57,3,32,2,5.0,4.0,13970.47,12943.22,1941.48,914.23,10-05-23,03-13-24
5746,455,1347,5,21,2,1.0,1.0,40343.33,35081.16,5262.17,0.0,06-03-25,06-19-25
5747,47,822,4,10,4,2.0,2.0,31404.28,27308.07,4096.21,0.0,03-03-25,05-09-25
5748,260,1457,1,36,2,2.0,1.0,45004.519999999997,40825.62,6123.84,1944.94,10-19-23,06-11-25
5749,355,122,4,28,5,2.0,3.0,48575.61,42239.66,6335.95,0.0,02-18-25,03-08-25
5750,40,1115,2,19,4,3.0,3.0,45515.64,39578.82,5936.82,0.0,12-04-24,12-30-24
5751,435,840,2,11,4,3.0,3.0,15993.15,13907.09,2086.06,0.0,01-12-25,02-16-25
5752,245,1250,5,43,2,2.0,5.0,36719.32,31929.84,4789.48,0.0,12-19-24,03-13-25
5753,334,319,5,40,3,3.0,5.0,48838.12,42467.93,6370.19,0.0,06-18-24,11-28-24
5754,70,1300,1,12,5,3.0,5.0,53039.830000000002,46121.59,6918.24,0.0,12-08-23,01-21-24
5755,493,1115,5,29,2,1.0,4.0,7244.32,6299.41,944.91,0.0,02-27-25,03-10-25
5756,436,412,4,13,1,2.0,3.0,46281.38,44748.6,6712.29,5179.51,11-27-23,04-13-24
5757,383,68,3,4,1,3.0,3.0,38809.269999999997,34336.06,5150.41,677.2,07-24-23,01-17-24
5758,296,295,2,11,4,5.0,1.0,33631.18,29244.5,4386.68,0.0,01-11-24,01-18-24
5759,78,709,3,4,4,3.0,4.0,5998.12,5459.23,818.88,279.99,06-19-24,10-02-24
5760,28,191,3,41,1,3.0,1.0,25185.009999999998,22281.93,3342.29,439.21,08-15-24,02-23-25
